id,quarter,quarter_qf,hb,hbqf,location,location_qf,specialty,specialty_qf,specialty_name,specialty_name_qf,all_staffed_beds,all_staffed_beds_qf,total_occupied_beds,total_occupied_beds_qf,average_available_staffed_beds,average_available_staffed_beds_qf,average_occupied_beds,average_occupied_beds_qf,percentage_occupancy,percentage_occupancy_qf
1852,2017Q2,,S08000015,,A111H,,AF,,Paediatrics,,2986,,2026,,32.81318681318681,,22.263736263736263,,67.84996651038179,
1853,2017Q2,,S08000015,,S08000015,d,AF,,Paediatrics,,2986,,2026,,32.81318681318681,,22.263736263736263,,67.84996651038179,
1854,2017Q3,,S08000015,,A111H,,AF,,Paediatrics,,2921,,2255,,31.75,,24.51086956521739,,77.19958918178705,
1855,2017Q3,,S08000015,,S08000015,d,AF,,Paediatrics,,2921,,2255,,31.75,,24.51086956521739,,77.19958918178705,
1856,2017Q4,,S08000015,,A111H,,AF,,Paediatrics,,3165,,2420,,34.40217391304348,,26.304347826086957,,76.4612954186414,
1857,2017Q4,,S08000015,,S08000015,d,AF,,Paediatrics,,3165,,2420,,34.40217391304348,,26.304347826086957,,76.4612954186414,
1858,2018Q1,,S08000015,,A111H,,AF,,Paediatrics,,3115,,2299,,34.611111111111114,,25.544444444444444,,73.80417335473514,
1859,2018Q1,,S08000015,,S08000015,d,AF,,Paediatrics,,3115,,2299,,34.611111111111114,,25.544444444444444,,73.80417335473514,
1860,2018Q2,,S08000015,,A111H,,AF,,Paediatrics,,3093,,2139,,33.989010989010985,,23.505494505494507,,69.1561590688652,
1861,2018Q2,,S08000015,,S08000015,d,AF,,Paediatrics,,3093,,2139,,33.989010989010985,,23.505494505494507,,69.1561590688652,
1862,2018Q3,,S08000015,,A111H,,AF,,Paediatrics,,3189,,2467,,34.66304347826087,,26.815217391304348,,77.35967387895893,
1863,2018Q3,,S08000015,,S08000015,d,AF,,Paediatrics,,3189,,2467,,34.66304347826087,,26.815217391304348,,77.35967387895893,
1864,2018Q4,,S08000015,,A111H,,AF,,Paediatrics,,3484,,3143,,37.869565217391305,,34.16304347826087,,90.21239954075774,
1865,2018Q4,,S08000015,,S08000015,d,AF,,Paediatrics,,3484,,3143,,37.869565217391305,,34.16304347826087,,90.21239954075774,
1866,2019Q1,,S08000015,,A111H,,AF,,Paediatrics,,3102,,2092,,34.46666666666667,,23.244444444444444,,67.44036105738232,
1867,2019Q1,,S08000015,,S08000015,d,AF,,Paediatrics,,3102,,2092,,34.46666666666667,,23.244444444444444,,67.44036105738232,
1868,2019Q2,,S08000015,,A111H,,AF,,Paediatrics,,3000,,2299,,32.967032967032964,,25.263736263736263,,76.63333333333334,
1869,2019Q2,,S08000015,,S08000015,d,AF,,Paediatrics,,3000,,2299,,32.967032967032964,,25.263736263736263,,76.63333333333334,
1870,2019Q3,,S08000015,,A111H,,AF,,Paediatrics,,2969,,2157,,32.27173913043478,,23.445652173913043,,72.6507241495453,
1871,2019Q3,,S08000015,,S08000015,d,AF,,Paediatrics,,2969,,2157,,32.27173913043478,,23.445652173913043,,72.6507241495453,
1872,2019Q4,,S08000015,,A111H,,AF,,Paediatrics,,3763,,2777,,40.90217391304348,,30.184782608695652,,73.79750199309062,
1873,2019Q4,,S08000015,,S08000015,d,AF,,Paediatrics,,3763,,2777,,40.90217391304348,,30.184782608695652,,73.79750199309062,
1874,2020Q1,,S08000015,,A111H,,AF,,Paediatrics,,3897,,1889,,42.824175824175825,,20.75824175824176,,48.47318450089813,
1875,2020Q1,,S08000015,,S08000015,d,AF,,Paediatrics,,3897,,1889,,42.824175824175825,,20.75824175824176,,48.47318450089813,
1876,2020Q2,,S08000015,,A111H,,AF,,Paediatrics,,3590,,1329,,39.45054945054945,,14.604395604395604,,37.01949860724233,
1877,2020Q2,,S08000015,,S08000015,d,AF,,Paediatrics,,3590,,1329,,39.45054945054945,,14.604395604395604,,37.01949860724233,
1878,2020Q3,,S08000015,,A111H,,AF,,Paediatrics,,3496,,1699,,38,,18.467391304347824,,48.598398169336384,
1879,2020Q3,,S08000015,,S08000015,d,AF,,Paediatrics,,3496,,1699,,38,,18.467391304347824,,48.598398169336384,
1880,2020Q4,,S08000015,,A111H,,AF,,Paediatrics,,3242,,1126,,35.23913043478261,,12.23913043478261,,34.73164713140037,
1881,2020Q4,,S08000015,,S08000015,d,AF,,Paediatrics,,3242,,1126,,35.23913043478261,,12.23913043478261,,34.73164713140037,
1882,2021Q1,,S08000015,,A111H,,AF,,Paediatrics,,3162,,1235,,35.13333333333333,,13.72222222222222,,39.057558507273875,
1883,2021Q1,,S08000015,,S08000015,d,AF,,Paediatrics,,3162,,1235,,35.13333333333333,,13.72222222222222,,39.057558507273875,
1884,2021Q2,p,S08000015,,A111H,,AF,,Paediatrics,,3179,,1477,,34.934065934065934,,16.23076923076923,,46.46115130544196,
1885,2021Q2,p,S08000015,,S08000015,d,AF,,Paediatrics,,3179,,1477,,34.934065934065934,,16.23076923076923,,46.46115130544196,
1886,2016Q2,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,2947,,2419,,32.38461538461539,,26.582417582417584,,82.0834747200543,
1887,2016Q2,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,2947,,2419,,32.38461538461539,,26.582417582417584,,82.0834747200543,
1888,2016Q3,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,2993,,2283,,32.53260869565217,,24.815217391304348,,76.27798195790177,
1889,2016Q3,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,2993,,2283,,32.53260869565217,,24.815217391304348,,76.27798195790177,
1890,2016Q4,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,3279,,2679,,35.641304347826086,,29.119565217391305,,81.70173833485819,
1891,2016Q4,,S08000015,,A210H,, ,z,Paediatrics Grouping,d,2,,2,,0.0217391304347826,,0.0217391304347826,,100,
1892,2016Q4,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,3281,,2681,,35.66304347826087,,29.14130434782609,,81.71289241085036,
1893,2017Q1,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,3097,,2465,,34.41111111111111,,27.38888888888889,,79.59315466580563,
1894,2017Q1,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,3097,,2465,,34.41111111111111,,27.38888888888889,,79.59315466580563,
1895,2017Q2,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,2997,,2037,,32.934065934065934,,22.384615384615383,,67.96796796796797,
1896,2017Q2,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,2997,,2037,,32.934065934065934,,22.384615384615383,,67.96796796796797,
1897,2017Q3,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,2928,,2262,,31.82608695652174,,24.58695652173913,,77.25409836065573,
1898,2017Q3,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,2928,,2262,,31.82608695652174,,24.58695652173913,,77.25409836065573,
1899,2017Q4,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,3185,,2440,,34.619565217391305,,26.52173913043478,,76.60910518053375,
1900,2017Q4,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,3185,,2440,,34.619565217391305,,26.52173913043478,,76.60910518053375,
1901,2018Q1,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,3127,,2311,,34.74444444444445,,25.677777777777777,,73.90470099136553,
1902,2018Q1,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,3127,,2311,,34.74444444444445,,25.677777777777777,,73.90470099136553,
1903,2018Q2,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,3102,,2148,,34.08791208791209,,23.60439560439561,,69.24564796905223,
1904,2018Q2,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,3102,,2148,,34.08791208791209,,23.60439560439561,,69.24564796905223,
1905,2018Q3,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,3192,,2470,,34.69565217391305,,26.847826086956523,,77.38095238095238,
1906,2018Q3,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,3192,,2470,,34.69565217391305,,26.847826086956523,,77.38095238095238,
1907,2018Q4,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,3493,,3152,,37.96739130434783,,34.26086956521739,,90.2376180933295,
1908,2018Q4,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,3493,,3152,,37.96739130434783,,34.26086956521739,,90.2376180933295,
1909,2019Q1,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,3110,,2100,,34.55555555555556,,23.333333333333332,,67.52411575562701,
1910,2019Q1,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,3110,,2100,,34.55555555555556,,23.333333333333332,,67.52411575562701,
1911,2019Q2,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,3006,,2305,,33.032967032967036,,25.32967032967033,,76.67997338656019,
1912,2019Q2,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,3006,,2305,,33.032967032967036,,25.32967032967033,,76.67997338656019,
1913,2019Q3,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,2971,,2159,,32.29347826086956,,23.467391304347824,,72.66913497139011,
1914,2019Q3,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,2971,,2159,,32.29347826086956,,23.467391304347824,,72.66913497139011,
1915,2019Q4,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,3763,,2777,,40.90217391304348,,30.184782608695652,,73.79750199309062,
1916,2019Q4,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,3763,,2777,,40.90217391304348,,30.184782608695652,,73.79750199309062,
1917,2020Q1,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,3906,,1898,,42.92307692307692,,20.857142857142858,,48.59190988223247,
1918,2020Q1,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,3906,,1898,,42.92307692307692,,20.857142857142858,,48.59190988223247,
1919,2020Q2,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,3590,,1329,,39.45054945054945,,14.604395604395604,,37.01949860724233,
1920,2020Q2,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,3590,,1329,,39.45054945054945,,14.604395604395604,,37.01949860724233,
1921,2020Q3,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,3497,,1700,,38.01086956521739,,18.47826086956522,,48.61309694023449,
1922,2020Q3,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,3497,,1700,,38.01086956521739,,18.47826086956522,,48.61309694023449,
1923,2020Q4,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,3242,,1126,,35.23913043478261,,12.23913043478261,,34.73164713140037,
1924,2020Q4,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,3242,,1126,,35.23913043478261,,12.23913043478261,,34.73164713140037,
1925,2021Q1,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,3163,,1236,,35.144444444444446,,13.733333333333333,,39.07682579829276,
1926,2021Q1,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,3163,,1236,,35.144444444444446,,13.733333333333333,,39.07682579829276,
1927,2021Q2,p,S08000015,,A111H,, ,z,Paediatrics Grouping,d,3181,,1479,,34.956043956043956,,16.252747252747252,,46.49481295190191,
1928,2021Q2,p,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,3181,,1479,,34.956043956043956,,16.252747252747252,,46.49481295190191,
1929,2016Q3,,S08000015,,A111H,,C9,,Plastic Surgery,,1,,1,,0.0108695652173913,,0.0108695652173913,,100,
1930,2016Q3,,S08000015,,S08000015,d,C9,,Plastic Surgery,,1,,1,,0.0108695652173913,,0.0108695652173913,,100,
1931,2017Q2,,S08000015,,A111H,,C9,,Plastic Surgery,,1,,1,,0.01098901098901099,,0.01098901098901099,,100,
1932,2017Q2,,S08000015,,S08000015,d,C9,,Plastic Surgery,,1,,1,,0.01098901098901099,,0.01098901098901099,,100,
1933,2018Q3,,S08000015,,A111H,,C9,,Plastic Surgery,,1,,1,,0.0108695652173913,,0.0108695652173913,,100,
1934,2018Q3,,S08000015,,S08000015,d,C9,,Plastic Surgery,,1,,1,,0.0108695652173913,,0.0108695652173913,,100,
1935,2018Q4,,S08000015,,A210H,,C9,,Plastic Surgery,,1,,1,,0.0108695652173913,,0.0108695652173913,,100,
1936,2018Q4,,S08000015,,S08000015,d,C9,,Plastic Surgery,,1,,1,,0.0108695652173913,,0.0108695652173913,,100,
1937,2019Q2,,S08000015,,A111H,,C9,,Plastic Surgery,,1,,1,,0.01098901098901099,,0.01098901098901099,,100,
1938,2019Q2,,S08000015,,S08000015,d,C9,,Plastic Surgery,,1,,1,,0.01098901098901099,,0.01098901098901099,,100,
1939,2019Q4,,S08000015,,A210H,,C9,,Plastic Surgery,,8,,8,,0.08695652173913043,,0.08695652173913043,,100,
1940,2019Q4,,S08000015,,S08000015,d,C9,,Plastic Surgery,,8,,8,,0.08695652173913043,,0.08695652173913043,,100,
1941,2020Q2,,S08000015,,A210H,,C9,,Plastic Surgery,,2,,2,,0.02197802197802198,,0.02197802197802198,,100,
1942,2020Q2,,S08000015,,S08000015,d,C9,,Plastic Surgery,,2,,2,,0.02197802197802198,,0.02197802197802198,,100,
1943,2020Q3,,S08000015,,A210H,,C9,,Plastic Surgery,,1,,1,,0.0108695652173913,,0.0108695652173913,,100,
1944,2020Q3,,S08000015,,S08000015,d,C9,,Plastic Surgery,,1,,1,,0.0108695652173913,,0.0108695652173913,,100,
1945,2021Q2,p,S08000015,,A210H,,C9,,Plastic Surgery,,1,,1,,0.01098901098901099,,0.01098901098901099,,100,
1946,2021Q2,p,S08000015,,S08000015,d,C9,,Plastic Surgery,,1,,1,,0.01098901098901099,,0.01098901098901099,,100,
1947,2016Q2,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,13758,,8698,,151.1868131868132,,95.58241758241758,,63.22139845907835,
1948,2016Q3,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,13754,,9092,,149.5,,98.82608695652172,,66.10440599098443,
1949,2016Q4,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,13681,,9218,,148.70652173913044,,100.19565217391305,,67.37811563482202,
1950,2017Q1,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,13108,,9031,,145.64444444444445,,100.34444444444443,,68.89685688129387,
1951,2017Q2,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,13021,,8487,,143.0879120879121,,93.26373626373626,,65.17932570463097,
1952,2017Q3,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,13076,,9427,,142.1304347826087,,102.46739130434784,,72.0939125114714,
1953,2017Q4,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,13086,,9327,,142.2391304347826,,101.3804347826087,,71.27464465841359,
1954,2018Q1,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,12583,,8630,,139.8111111111111,,95.88888888888889,,68.58459826750376,
1955,2018Q2,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,12795,,9159,,140.6043956043956,,100.64835164835164,,71.58264947245019,
1956,2018Q3,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,13019,,7858,,141.5108695652174,,85.41304347826087,,60.35793839772639,
1957,2018Q4,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,11561,,7658,,125.66304347826087,,83.23913043478261,,66.23994464146699,
1958,2019Q1,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,11073,,7419,,123.03333333333332,,82.43333333333334,,67.00081278786237,
1959,2019Q2,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,11187,,7547,,122.93406593406591,,82.93406593406593,,67.462232948958615,
1960,2019Q3,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,9744,,7795,,105.91304347826087,,84.72826086956522,,79.99794745484401,
1961,2019Q4,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,9519,,7862,,103.46739130434784,,85.45652173913044,,82.59270931820569,
1962,2020Q1,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,9279,,7818,,101.96703296703296,,85.91208791208791,,84.25476883284837,
1963,2020Q2,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,9269,,7325,,101.85714285714286,,80.49450549450549,,79.0268637393462,
1964,2020Q3,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,9407,,7493,,102.25,,81.44565217391305,,79.65344955883916,
1965,2020Q4,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,9569,,7620,,104.0108695652174,,82.82608695652173,,79.63214546974605,
1966,2021Q1,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,9153,,7044,,101.7,,78.26666666666667,,76.95837430350704,
1967,2021Q2,p,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,9229,,7091,,101.41758241758242,,77.92307692307692,,76.8338931628562,
1968,2016Q2,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1456,,1037,,16,,11.395604395604396,,71.22252747252747,
1969,2016Q3,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1457,,884,,15.83695652173913,,9.608695652173912,,60.672614962251195,
1970,2016Q4,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1203,,910,,13.076086956521738,,9.891304347826088,,75.64422277639237,
1971,2017Q1,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1353,,1263,,15.033333333333331,,14.033333333333331,,93.3481152993348,
1972,2017Q2,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1427,,1227,,15.68131868131868,,13.483516483516484,,85.98458304134549,
1973,2017Q3,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1308,,942,,14.217391304347826,,10.23913043478261,,72.01834862385321,
1974,2017Q4,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1074,,784,,11.673913043478262,,8.521739130434783,,72.99813780260708,
1975,2018Q1,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1087,,993,,12.077777777777778,,11.033333333333331,,91.35234590616376,
1976,2018Q2,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1319,,1089,,14.494505494505496,,11.967032967032967,,82.56254738438211,
1977,2018Q3,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1467,,1129,,15.945652173913045,,12.271739130434783,,76.95978186775734,
1978,2018Q4,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1424,,977,,15.478260869565217,,10.619565217391305,,68.60955056179776,
1979,2019Q1,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1208,,1030,,13.422222222222222,,11.444444444444445,,85.26490066225165,
1980,2019Q2,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1423,,1192,,15.637362637362637,,13.0989010989011,,83.76669009135628,
1981,2019Q3,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1425,,1144,,15.48913043478261,,12.434782608695652,,80.28070175438596,
1982,2019Q4,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1193,,844,,12.967391304347826,,9.173913043478262,,70.74601844090529,
1983,2020Q1,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1161,,982,,12.75824175824176,,10.791208791208792,,84.58225667527994,
1984,2020Q2,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1454,,1084,,15.978021978021978,,11.912087912087912,,74.55295735900962,
1985,2020Q3,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1467,,754,,15.945652173913045,,8.195652173913043,,51.397409679618264,
1986,2020Q4,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1288,,547,,14,,5.945652173913044,,42.46894409937889,
1987,2021Q1,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1396,,654,,15.511111111111113,,7.266666666666667,,46.84813753581662,
1988,2021Q2,p,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1405,,836,,15.43956043956044,,9.186813186813186,,59.50177935943059,
1989,2016Q2,,S08000015,,A111H,,AG,,Renal Medicine,,1068,,1039,,11.736263736263735,,11.417582417582418,,97.28464419475657,
1990,2016Q2,,S08000015,,S08000015,d,AG,,Renal Medicine,,1068,,1039,,11.736263736263735,,11.417582417582418,,97.28464419475657,
1991,2016Q3,,S08000015,,A111H,,AG,,Renal Medicine,,1078,,1035,,11.717391304347826,,11.25,,96.01113172541744,
1992,2016Q3,,S08000015,,A210H,,AG,,Renal Medicine,,4,,4,,0.04347826086956521,,0.04347826086956521,,100,
1993,2016Q3,,S08000015,,S08000015,d,AG,,Renal Medicine,,1082,,1039,,11.76086956521739,,11.293478260869565,,96.02587800369685,
1994,2016Q4,,S08000015,,A111H,,AG,,Renal Medicine,,1122,,1093,,12.195652173913045,,11.880434782608695,,97.41532976827094,
1995,2016Q4,,S08000015,,S08000015,d,AG,,Renal Medicine,,1122,,1093,,12.195652173913045,,11.880434782608695,,97.41532976827094,
1996,2017Q1,,S08000015,,A111H,,AG,,Renal Medicine,,1126,,1096,,12.511111111111113,,12.177777777777775,,97.33570159857904,
1997,2017Q1,,S08000015,,A210H,,AG,,Renal Medicine,,3,,3,,0.03333333333333333,,0.03333333333333333,,100,
1998,2017Q1,,S08000015,,S08000015,d,AG,,Renal Medicine,,1129,,1099,,12.544444444444444,,12.21111111111111,,97.34278122232062,
1999,2017Q2,,S08000015,,A111H,,AG,,Renal Medicine,,1095,,1059,,12.032967032967033,,11.637362637362637,,96.7123287671233,
2000,2017Q2,,S08000015,,A210H,,AG,,Renal Medicine,,1,,1,,0.01098901098901099,,0.01098901098901099,,100,
2001,2017Q2,,S08000015,,S08000015,d,AG,,Renal Medicine,,1096,,1060,,12.043956043956044,,11.648351648351648,,96.71532846715328,
2002,2017Q3,,S08000015,,A111H,,AG,,Renal Medicine,,1116,,1092,,12.130434782608695,,11.869565217391305,,97.8494623655914,
2003,2017Q3,,S08000015,,S08000015,d,AG,,Renal Medicine,,1116,,1092,,12.130434782608695,,11.869565217391305,,97.8494623655914,
2004,2017Q4,,S08000015,,A111H,,AG,,Renal Medicine,,1104,,1071,,12,,11.641304347826088,,97.0108695652174,
2005,2017Q4,,S08000015,,S08000015,d,AG,,Renal Medicine,,1104,,1071,,12,,11.641304347826088,,97.0108695652174,
2006,2018Q1,,S08000015,,A111H,,AG,,Renal Medicine,,1068,,1053,,11.866666666666667,,11.7,,98.59550561797752,
2007,2018Q1,,S08000015,,A210H,,AG,,Renal Medicine,,1,,1,,0.01111111111111111,,0.01111111111111111,,100,
2008,2018Q1,,S08000015,,S08000015,d,AG,,Renal Medicine,,1069,,1054,,11.877777777777778,,11.71111111111111,,98.59681945743684,
2009,2018Q2,,S08000015,,A111H,,AG,,Renal Medicine,,1093,,1061,,12.010989010989013,,11.65934065934066,,97.0722781335773,
2010,2018Q2,,S08000015,,A210H,,AG,,Renal Medicine,,2,,2,,0.02197802197802198,,0.02197802197802198,,100,
2011,2018Q2,,S08000015,,S08000015,d,AG,,Renal Medicine,,1095,,1063,,12.032967032967033,,11.68131868131868,,97.07762557077623,
2012,2018Q3,,S08000015,,A111H,,AG,,Renal Medicine,,1099,,1067,,11.945652173913045,,11.597826086956522,,97.08826205641492,
2013,2018Q3,,S08000015,,S08000015,d,AG,,Renal Medicine,,1099,,1067,,11.945652173913045,,11.597826086956522,,97.08826205641492,
2014,2018Q4,,S08000015,,A111H,,AG,,Renal Medicine,,1110,,1086,,12.065217391304348,,11.804347826086955,,97.83783783783784,
2015,2018Q4,,S08000015,,S08000015,d,AG,,Renal Medicine,,1110,,1086,,12.065217391304348,,11.804347826086955,,97.83783783783784,
2016,2019Q1,,S08000015,,A111H,,AG,,Renal Medicine,,1074,,1053,,11.933333333333334,,11.7,,98.04469273743015,
2017,2019Q1,,S08000015,,S08000015,d,AG,,Renal Medicine,,1074,,1053,,11.933333333333334,,11.7,,98.04469273743015,
2018,2019Q2,,S08000015,,A111H,,AG,,Renal Medicine,,1112,,1089,,12.21978021978022,,11.967032967032967,,97.931654676259,
2019,2019Q2,,S08000015,,S08000015,d,AG,,Renal Medicine,,1112,,1089,,12.21978021978022,,11.967032967032967,,97.931654676259,
2020,2019Q3,,S08000015,,A111H,,AG,,Renal Medicine,,1109,,1071,,12.054347826086955,,11.641304347826088,,96.57348963029756,
2021,2019Q3,,S08000015,,A210H,,AG,,Renal Medicine,,1,,1,,0.0108695652173913,,0.0108695652173913,,100,
2022,2019Q3,,S08000015,,S08000015,d,AG,,Renal Medicine,,1110,,1072,,12.065217391304348,,11.652173913043478,,96.57657657657658,
2023,2019Q4,,S08000015,,A111H,,AG,,Renal Medicine,,1112,,1094,,12.08695652173913,,11.891304347826088,,98.38129496402878,
2024,2019Q4,,S08000015,,A210H,,AG,,Renal Medicine,,2,,2,,0.0217391304347826,,0.0217391304347826,,100,
