year,quarter,hb,location,specialty,specialty_name,all_staffed_beds,total_occupied_beds,average_available_staffed_beds,average_occupied_beds,percentage_occupancy
2018,1,S08000015,A111H,T2,Midwifery,322,322,3.577777777777778,3.577777777777778,100
2018,1,S08000015,S08000015,T2,Midwifery,322,322,3.577777777777778,3.577777777777778,100
2018,2,S08000015,A111H,T2,Midwifery,387,387,4.252747252747253,4.252747252747253,100
2018,2,S08000015,S08000015,T2,Midwifery,387,387,4.252747252747253,4.252747252747253,100
2018,3,S08000015,A111H,T2,Midwifery,298,298,3.239130434782609,3.239130434782609,100
2018,3,S08000015,S08000015,T2,Midwifery,298,298,3.239130434782609,3.239130434782609,100
2018,4,S08000015,A111H,T2,Midwifery,285,285,3.097826086956522,3.097826086956522,100
2018,4,S08000015,S08000015,T2,Midwifery,285,285,3.097826086956522,3.097826086956522,100
2019,1,S08000015,A111H,T2,Midwifery,202,202,2.2444444444444445,2.2444444444444445,100
2019,1,S08000015,S08000015,T2,Midwifery,202,202,2.2444444444444445,2.2444444444444445,100
2019,2,S08000015,A111H,T2,Midwifery,243,243,2.67032967032967,2.67032967032967,100
2019,2,S08000015,S08000015,T2,Midwifery,243,243,2.67032967032967,2.67032967032967,100
2019,3,S08000015,A111H,T2,Midwifery,331,331,3.597826086956522,3.597826086956522,100
2019,3,S08000015,S08000015,T2,Midwifery,331,331,3.597826086956522,3.597826086956522,100
2019,4,S08000015,A111H,T2,Midwifery,235,235,2.5543478260869565,2.5543478260869565,100
2019,4,S08000015,S08000015,T2,Midwifery,235,235,2.5543478260869565,2.5543478260869565,100
2020,1,S08000015,A111H,T2,Midwifery,226,226,2.4835164835164836,2.4835164835164836,100
2021,1,S08000015,A111H,T2,Midwifery,159,159,1.7666666666666666,1.7666666666666666,100
2021,1,S08000015,S08000015,T2,Midwifery,159,159,1.7666666666666666,1.7666666666666666,100
2021,2,S08000015,A111H,T2,Midwifery,154,154,1.6923076923076923,1.6923076923076923,100
2021,2,S08000015,S08000015,T2,Midwifery,154,154,1.6923076923076923,1.6923076923076923,100
2018,1,S08000015,S08000015,AH,Neurology,5,5,0.05555555555555555,0.05555555555555555,100
2016,2,S08000015,A111H,F3,Obstetrics,3298,2672,36.24175824175824,29.36263736263736,81.01879927228623
2016,2,S08000015,S08000015,F3,Obstetrics,3298,2672,36.24175824175824,29.36263736263736,81.01879927228623
2016,3,S08000015,A111H,F3,Obstetrics,3317,2536,36.05434782608695,27.565217391304348,76.4546276756105
2016,3,S08000015,S08000015,F3,Obstetrics,3317,2536,36.05434782608695,27.565217391304348,76.4546276756105
2016,4,S08000015,A111H,F3,Obstetrics,3189,2450,34.66304347826087,26.630434782608695,76.82659140796488
2016,4,S08000015,S08000015,F3,Obstetrics,3189,2450,34.66304347826087,26.630434782608695,76.82659140796488
2017,1,S08000015,A111H,F3,Obstetrics,2690,1937,29.88888888888889,21.522222222222226,72.00743494423791
2017,1,S08000015,S08000015,F3,Obstetrics,2690,1937,29.88888888888889,21.522222222222226,72.00743494423791
2017,2,S08000015,A111H,F3,Obstetrics,2504,2010,27.51648351648352,22.087912087912088,80.27156549520767
2017,2,S08000015,S08000015,F3,Obstetrics,2504,2010,27.51648351648352,22.087912087912088,80.27156549520767
2017,3,S08000015,A111H,F3,Obstetrics,2521,2118,27.402173913043477,23.02173913043478,84.01428004760015
2017,3,S08000015,S08000015,F3,Obstetrics,2521,2118,27.402173913043477,23.02173913043478,84.01428004760015
2017,4,S08000015,A111H,F3,Obstetrics,2589,2131,28.14130434782609,23.16304347826087,82.30977211278486
2017,4,S08000015,S08000015,F3,Obstetrics,2589,2131,28.14130434782609,23.16304347826087,82.30977211278486
2018,1,S08000015,A111H,F3,Obstetrics,2481,1894,27.566666666666663,21.044444444444444,76.34018540910922
2018,1,S08000015,S08000015,F3,Obstetrics,2481,1894,27.566666666666663,21.044444444444444,76.34018540910922
2018,2,S08000015,A111H,F3,Obstetrics,2494,1977,27.406593406593405,21.725274725274726,79.27024859663192
2018,2,S08000015,S08000015,F3,Obstetrics,2494,1977,27.406593406593405,21.725274725274726,79.27024859663192
2018,3,S08000015,A111H,F3,Obstetrics,2585,1944,28.097826086956523,21.130434782608695,75.20309477756287
2018,3,S08000015,S08000015,F3,Obstetrics,2585,1944,28.097826086956523,21.130434782608695,75.20309477756287
2018,4,S08000015,A111H,F3,Obstetrics,2621,2064,28.48913043478261,22.434782608695652,78.74856924837847
2018,4,S08000015,S08000015,F3,Obstetrics,2621,2064,28.48913043478261,22.434782608695652,78.74856924837847
2019,1,S08000015,A111H,F3,Obstetrics,2628,2125,29.2,23.61111111111111,80.8599695585997
2019,1,S08000015,S08000015,F3,Obstetrics,2628,2125,29.2,23.61111111111111,80.8599695585997
2019,2,S08000015,A111H,F3,Obstetrics,2643,2067,29.043956043956044,22.714285714285715,78.20658342792282
2019,2,S08000015,S08000015,F3,Obstetrics,2643,2067,29.043956043956044,22.714285714285715,78.20658342792282
2019,3,S08000015,A111H,F3,Obstetrics,2599,2152,28.25,23.39130434782609,82.80107733743746
2019,3,S08000015,S08000015,F3,Obstetrics,2599,2152,28.25,23.39130434782609,82.80107733743746
2019,4,S08000015,A111H,F3,Obstetrics,2637,1924,28.66304347826087,20.91304347826087,72.96169890026546
2019,4,S08000015,S08000015,F3,Obstetrics,2637,1924,28.66304347826087,20.91304347826087,72.96169890026546
2020,1,S08000015,A111H,F3,Obstetrics,2629,1948,28.89010989010989,21.406593406593405,74.09661468238873
2020,1,S08000015,S08000015,F3,Obstetrics,2629,1948,28.89010989010989,21.406593406593405,74.09661468238873
2020,2,S08000015,A111H,F3,Obstetrics,2595,1575,28.51648351648352,17.307692307692307,60.69364161849711
2020,2,S08000015,S08000015,F3,Obstetrics,2595,1575,28.51648351648352,17.307692307692307,60.69364161849711
2020,3,S08000015,A111H,F3,Obstetrics,2632,1704,28.60869565217391,18.52173913043478,64.74164133738601
2020,3,S08000015,S08000015,F3,Obstetrics,2632,1704,28.60869565217391,18.52173913043478,64.74164133738601
2020,4,S08000015,A111H,F3,Obstetrics,2861,1788,31.097826086956523,19.434782608695652,62.49563089828732
2020,4,S08000015,S08000015,F3,Obstetrics,2861,1788,31.097826086956523,19.434782608695652,62.49563089828732
2021,1,S08000015,A111H,F3,Obstetrics,2887,1555,32.077777777777776,17.27777777777778,53.862140630412206
2021,1,S08000015,S08000015,F3,Obstetrics,2887,1555,32.077777777777776,17.27777777777778,53.862140630412206
2021,2,S08000015,A111H,F3,Obstetrics,2976,1791,32.7032967032967,19.68131868131868,60.18145161290324
2021,2,S08000015,S08000015,F3,Obstetrics,2976,1791,32.7032967032967,19.68131868131868,60.18145161290324
2016,2,S08000015,A210H,C7,Ophthalmology,240,71,2.6373626373626373,0.7802197802197802,29.583333333333332
2016,2,S08000015,S08000015,C7,Ophthalmology,240,71,2.6373626373626373,0.7802197802197802,29.583333333333332
2016,3,S08000015,A210H,C7,Ophthalmology,261,149,2.8369565217391304,1.6195652173913044,57.08812260536399
2016,3,S08000015,S08000015,C7,Ophthalmology,261,149,2.8369565217391304,1.6195652173913044,57.08812260536399
2016,4,S08000015,A210H,C7,Ophthalmology,245,139,2.6630434782608696,1.5108695652173914,56.734693877551024
2016,4,S08000015,S08000015,C7,Ophthalmology,245,139,2.6630434782608696,1.5108695652173914,56.734693877551024
2017,1,S08000015,A210H,C7,Ophthalmology,237,130,2.6333333333333333,1.4444444444444444,54.85232067510548
2017,1,S08000015,S08000015,C7,Ophthalmology,237,130,2.6333333333333333,1.4444444444444444,54.85232067510548
2017,2,S08000015,A111H,C7,Ophthalmology,1,1,0.01098901098901099,0.01098901098901099,100
2017,2,S08000015,A210H,C7,Ophthalmology,285,156,3.131868131868132,1.7142857142857142,54.73684210526315
2017,2,S08000015,S08000015,C7,Ophthalmology,286,157,3.142857142857143,1.7252747252747254,54.89510489510489
2017,3,S08000015,A210H,C7,Ophthalmology,240,142,2.608695652173913,1.5434782608695652,59.166666666666664
2017,3,S08000015,S08000015,C7,Ophthalmology,240,142,2.608695652173913,1.5434782608695652,59.166666666666664
2017,4,S08000015,A210H,C7,Ophthalmology,217,140,2.358695652173913,1.5217391304347827,64.51612903225806
2017,4,S08000015,S08000015,C7,Ophthalmology,217,140,2.358695652173913,1.5217391304347827,64.51612903225806
2018,1,S08000015,A111H,C7,Ophthalmology,1,1,0.01111111111111111,0.01111111111111111,100
2018,1,S08000015,A210H,C7,Ophthalmology,212,157,2.3555555555555556,1.7444444444444445,74.05660377358491
2018,1,S08000015,S08000015,C7,Ophthalmology,213,158,2.3666666666666667,1.7555555555555555,74.17840375586854
2018,2,S08000015,A210H,C7,Ophthalmology,183,135,2.010989010989011,1.4835164835164836,73.77049180327869
2018,2,S08000015,S08000015,C7,Ophthalmology,183,135,2.010989010989011,1.4835164835164836,73.77049180327869
2018,3,S08000015,A111H,C7,Ophthalmology,6,6,0.06521739130434782,0.06521739130434782,100
2018,3,S08000015,A210H,C7,Ophthalmology,167,123,1.815217391304348,1.3369565217391304,73.65269461077844
2018,3,S08000015,S08000015,C7,Ophthalmology,173,129,1.8804347826086956,1.4021739130434785,74.56647398843931
2018,4,S08000015,A111H,C7,Ophthalmology,1,1,0.0108695652173913,0.0108695652173913,100
2018,4,S08000015,A210H,C7,Ophthalmology,175,133,1.9021739130434785,1.4456521739130437,76
2018,4,S08000015,S08000015,C7,Ophthalmology,176,134,1.9130434782608696,1.4565217391304348,76.13636363636364
2019,1,S08000015,A210H,C7,Ophthalmology,187,172,2.077777777777778,1.9111111111111112,91.97860962566844
2019,1,S08000015,S08000015,C7,Ophthalmology,187,172,2.077777777777778,1.9111111111111112,91.97860962566844
2019,2,S08000015,A210H,C7,Ophthalmology,93,56,1.021978021978022,0.6153846153846154,60.21505376344087
2019,2,S08000015,S08000015,C7,Ophthalmology,93,56,1.021978021978022,0.6153846153846154,60.21505376344087
2019,3,S08000015,A210H,C7,Ophthalmology,118,72,1.2826086956521738,0.782608695652174,61.016949152542374
2019,3,S08000015,S08000015,C7,Ophthalmology,118,72,1.2826086956521738,0.782608695652174,61.016949152542374
2019,4,S08000015,A111H,C7,Ophthalmology,3,3,0.03260869565217391,0.03260869565217391,100
2019,4,S08000015,A210H,C7,Ophthalmology,174,153,1.891304347826087,1.6630434782608696,87.93103448275863
2019,4,S08000015,S08000015,C7,Ophthalmology,177,156,1.923913043478261,1.6956521739130437,88.13559322033898
2020,1,S08000015,A111H,C7,Ophthalmology,3,3,0.03296703296703297,0.03296703296703297,100
2020,1,S08000015,A210H,C7,Ophthalmology,174,119,1.912087912087912,1.3076923076923077,68.39080459770115
2020,1,S08000015,S08000015,C7,Ophthalmology,177,122,1.945054945054945,1.3406593406593406,68.92655367231639
2020,2,S08000015,A210H,C7,Ophthalmology,171,30,1.879120879120879,0.32967032967032966,17.543859649122805
2020,2,S08000015,S08000015,C7,Ophthalmology,171,30,1.879120879120879,0.32967032967032966,17.543859649122805
2020,3,S08000015,A210H,C7,Ophthalmology,180,43,1.9565217391304348,0.4673913043478261,23.88888888888889
2020,3,S08000015,S08000015,C7,Ophthalmology,180,43,1.9565217391304348,0.4673913043478261,23.88888888888889
2020,4,S08000015,A210H,C7,Ophthalmology,97,58,1.0543478260869563,0.6304347826086957,59.79381443298969
2020,4,S08000015,S08000015,C7,Ophthalmology,97,58,1.0543478260869563,0.6304347826086957,59.79381443298969
2021,1,S08000015,A210H,C7,Ophthalmology,22,22,0.24444444444444444,0.24444444444444444,100
2021,1,S08000015,S08000015,C7,Ophthalmology,22,22,0.24444444444444444,0.24444444444444444,100
2021,2,S08000015,A210H,C7,Ophthalmology,82,82,0.9010989010989012,0.9010989010989012,100
2021,2,S08000015,S08000015,C7,Ophthalmology,82,82,0.9010989010989012,0.9010989010989012,100
2016,2,S08000015,A111H,CA,Paediatric Surgery,4,4,0.04395604395604396,0.04395604395604396,100
2016,2,S08000015,S08000015,CA,Paediatric Surgery,4,4,0.04395604395604396,0.04395604395604396,100
2016,3,S08000015,A111H,CA,Paediatric Surgery,7,7,0.07608695652173914,0.07608695652173914,100
2016,3,S08000015,S08000015,CA,Paediatric Surgery,7,7,0.07608695652173914,0.07608695652173914,100
2016,4,S08000015,A111H,CA,Paediatric Surgery,22,22,0.2391304347826087,0.2391304347826087,100
2016,4,S08000015,S08000015,CA,Paediatric Surgery,22,22,0.2391304347826087,0.2391304347826087,100
2017,1,S08000015,A111H,CA,Paediatric Surgery,8,8,0.08888888888888889,0.08888888888888889,100
2017,1,S08000015,S08000015,CA,Paediatric Surgery,8,8,0.08888888888888889,0.08888888888888889,100
2017,2,S08000015,A111H,CA,Paediatric Surgery,11,11,0.12087912087912088,0.12087912087912088,100
2017,2,S08000015,S08000015,CA,Paediatric Surgery,11,11,0.12087912087912088,0.12087912087912088,100
2017,3,S08000015,A111H,CA,Paediatric Surgery,7,7,0.07608695652173914,0.07608695652173914,100
2017,3,S08000015,S08000015,CA,Paediatric Surgery,7,7,0.07608695652173914,0.07608695652173914,100
2017,4,S08000015,A111H,CA,Paediatric Surgery,20,20,0.21739130434782608,0.21739130434782608,100
2017,4,S08000015,S08000015,CA,Paediatric Surgery,20,20,0.21739130434782608,0.21739130434782608,100
2018,1,S08000015,A111H,CA,Paediatric Surgery,12,12,0.13333333333333333,0.13333333333333333,100
2018,1,S08000015,S08000015,CA,Paediatric Surgery,12,12,0.13333333333333333,0.13333333333333333,100
2018,2,S08000015,A111H,CA,Paediatric Surgery,9,9,0.0989010989010989,0.0989010989010989,100
2018,2,S08000015,S08000015,CA,Paediatric Surgery,9,9,0.0989010989010989,0.0989010989010989,100
2018,3,S08000015,A111H,CA,Paediatric Surgery,3,3,0.03260869565217391,0.03260869565217391,100
2018,3,S08000015,S08000015,CA,Paediatric Surgery,3,3,0.03260869565217391,0.03260869565217391,100
2018,4,S08000015,A111H,CA,Paediatric Surgery,9,9,0.09782608695652174,0.09782608695652174,100
2018,4,S08000015,S08000015,CA,Paediatric Surgery,9,9,0.09782608695652174,0.09782608695652174,100
2019,1,S08000015,A111H,CA,Paediatric Surgery,8,8,0.08888888888888889,0.08888888888888889,100
2018,4,S08000016,S08000016,A2,Cardiology,639,639,6.945652173913044,6.945652173913044,100
2019,1,S08000015,S08000015,CA,Paediatric Surgery,8,8,0.08888888888888889,0.08888888888888889,100
2019,2,S08000015,A111H,CA,Paediatric Surgery,6,6,0.06593406593406594,0.06593406593406594,100
2019,2,S08000015,S08000015,CA,Paediatric Surgery,6,6,0.06593406593406594,0.06593406593406594,100
2019,3,S08000015,A111H,CA,Paediatric Surgery,2,2,0.0217391304347826,0.0217391304347826,100
2019,3,S08000015,S08000015,CA,Paediatric Surgery,2,2,0.0217391304347826,0.0217391304347826,100
2020,1,S08000015,A111H,CA,Paediatric Surgery,9,9,0.0989010989010989,0.0989010989010989,100
2020,1,S08000015,S08000015,CA,Paediatric Surgery,9,9,0.0989010989010989,0.0989010989010989,100
2020,3,S08000015,A111H,CA,Paediatric Surgery,1,1,0.0108695652173913,0.0108695652173913,100
2020,3,S08000015,S08000015,CA,Paediatric Surgery,1,1,0.0108695652173913,0.0108695652173913,100
2021,1,S08000015,A111H,CA,Paediatric Surgery,1,1,0.01111111111111111,0.01111111111111111,100
2021,1,S08000015,S08000015,CA,Paediatric Surgery,1,1,0.01111111111111111,0.01111111111111111,100
2021,2,S08000015,A111H,CA,Paediatric Surgery,2,2,0.02197802197802198,0.02197802197802198,100
2021,2,S08000015,S08000015,CA,Paediatric Surgery,2,2,0.02197802197802198,0.02197802197802198,100
2016,2,S08000015,A111H,AF,Paediatrics,2943,2415,32.34065934065934,26.53846153846154,82.059123343527
2016,2,S08000015,S08000015,AF,Paediatrics,2943,2415,32.34065934065934,26.53846153846154,82.059123343527
2016,3,S08000015,A111H,AF,Paediatrics,2986,2276,32.45652173913044,24.73913043478261,76.22237106496985
2016,3,S08000015,S08000015,AF,Paediatrics,2986,2276,32.45652173913044,24.73913043478261,76.22237106496985
2016,4,S08000015,A111H,AF,Paediatrics,3257,2657,35.40217391304348,28.880434782608695,81.57813939207861
2016,4,S08000015,A210H,AF,Paediatrics,2,2,0.0217391304347826,0.0217391304347826,100
2016,4,S08000015,S08000015,AF,Paediatrics,3259,2659,35.42391304347826,28.902173913043477,81.58944461491255
2017,1,S08000015,A111H,AF,Paediatrics,3089,2457,34.32222222222222,27.3,79.54030430560051
2017,1,S08000015,S08000015,AF,Paediatrics,3089,2457,34.32222222222222,27.3,79.54030430560051
2017,2,S08000015,A111H,AF,Paediatrics,2986,2026,32.81318681318681,22.263736263736263,67.84996651038179
2017,2,S08000015,S08000015,AF,Paediatrics,2986,2026,32.81318681318681,22.263736263736263,67.84996651038179
2017,3,S08000015,A111H,AF,Paediatrics,2921,2255,31.75,24.51086956521739,77.19958918178705
2017,3,S08000015,S08000015,AF,Paediatrics,2921,2255,31.75,24.51086956521739,77.19958918178705
2017,4,S08000015,A111H,AF,Paediatrics,3165,2420,34.40217391304348,26.304347826086957,76.4612954186414
2017,4,S08000015,S08000015,AF,Paediatrics,3165,2420,34.40217391304348,26.304347826086957,76.4612954186414
2018,1,S08000015,A111H,AF,Paediatrics,3115,2299,34.611111111111114,25.544444444444444,73.80417335473514
2018,1,S08000015,S08000015,AF,Paediatrics,3115,2299,34.611111111111114,25.544444444444444,73.80417335473514
2018,2,S08000015,A111H,AF,Paediatrics,3093,2139,33.989010989010985,23.505494505494507,69.1561590688652
2018,2,S08000015,S08000015,AF,Paediatrics,3093,2139,33.989010989010985,23.505494505494507,69.1561590688652
2018,3,S08000015,A111H,AF,Paediatrics,3189,2467,34.66304347826087,26.815217391304348,77.35967387895893
2018,3,S08000015,S08000015,AF,Paediatrics,3189,2467,34.66304347826087,26.815217391304348,77.35967387895893
2018,4,S08000015,A111H,AF,Paediatrics,3484,3143,37.869565217391305,34.16304347826087,90.21239954075774
2018,4,S08000015,S08000015,AF,Paediatrics,3484,3143,37.869565217391305,34.16304347826087,90.21239954075774
2019,1,S08000015,A111H,AF,Paediatrics,3102,2092,34.46666666666667,23.244444444444444,67.44036105738232
2019,1,S08000015,S08000015,AF,Paediatrics,3102,2092,34.46666666666667,23.244444444444444,67.44036105738232
2019,2,S08000015,A111H,AF,Paediatrics,3000,2299,32.967032967032964,25.263736263736263,76.63333333333334
2019,2,S08000015,S08000015,AF,Paediatrics,3000,2299,32.967032967032964,25.263736263736263,76.63333333333334
