council_area,drug_name,num_deaths,year
Clackmannanshire,Diazepam,4,2019
Clackmannanshire,Any Street Benzodiazepine,9,2019
Clackmannanshire,Etizolam,9,2019
Clackmannanshire,Gabapentin and/or Pregabalin,8,2019
Clackmannanshire,Cocaine,3,2019
Clackmannanshire,Ecstasy,0,2019
Clackmannanshire,Amphetamines,1,2019
Clackmannanshire,Alcohol,2,2019
Dumfries and Galloway,All drug-related deaths,35,2019
Dumfries and Galloway,Heroin/Morphine,16,2019
Dumfries and Galloway,Methadone,10,2019
Dumfries and Galloway,"Heroin/morphine, methadone or bupren-orphine",21,2019
Dumfries and Galloway,Codeine,3,2019
Dumfries and Galloway,Dihydro-codeine,2,2019
Dumfries and Galloway,Any opiate or opioid,27,2019
Dumfries and Galloway,Any Benzodiazepine,16,2019
Dumfries and Galloway,Any Prescribable Benzodiazepine,2,2019
Dumfries and Galloway,Diazepam,2,2019
Dumfries and Galloway,Any Street Benzodiazepine,16,2019
Dumfries and Galloway,Etizolam,14,2019
Dumfries and Galloway,Gabapentin and/or Pregabalin,9,2019
Dumfries and Galloway,Cocaine,9,2019
Dumfries and Galloway,Ecstasy,2,2019
Dumfries and Galloway,Amphetamines,1,2019
Dumfries and Galloway,Alcohol,1,2019
Dundee City,All drug-related deaths,72,2019
Dundee City,Heroin/Morphine,43,2019
Dundee City,Methadone,25,2019
Dundee City,"Heroin/morphine, methadone or bupren-orphine",58,2019
Dundee City,Codeine,3,2019
Dundee City,Dihydro-codeine,10,2019
Dundee City,Any opiate or opioid,70,2019
Dundee City,Any Benzodiazepine,58,2019
Dundee City,Any Prescribable Benzodiazepine,10,2019
Dundee City,Diazepam,10,2019
Dundee City,Any Street Benzodiazepine,56,2019
Dundee City,Etizolam,56,2019
Dundee City,Gabapentin and/or Pregabalin,28,2019
Dundee City,Cocaine,18,2019
Dundee City,Ecstasy,0,2019
Dundee City,Amphetamines,4,2019
Dundee City,Alcohol,8,2019
East Ayrshire,All drug-related deaths,41,2019
East Ayrshire,Heroin/Morphine,20,2019
East Ayrshire,Methadone,21,2019
East Ayrshire,"Heroin/morphine, methadone or bupren-orphine",31,2019
East Ayrshire,Codeine,1,2019
East Ayrshire,Dihydro-codeine,2,2019
East Ayrshire,Any opiate or opioid,37,2019
East Ayrshire,Any Benzodiazepine,31,2019
East Ayrshire,Any Prescribable Benzodiazepine,2,2019
East Ayrshire,Diazepam,2,2019
East Ayrshire,Any Street Benzodiazepine,30,2019
East Ayrshire,Etizolam,28,2019
East Ayrshire,Gabapentin and/or Pregabalin,15,2019
East Ayrshire,Cocaine,9,2019
East Ayrshire,Ecstasy,0,2019
East Ayrshire,Amphetamines,3,2019
East Ayrshire,Alcohol,2,2019
East Dunbartonshire,All drug-related deaths,7,2019
East Dunbartonshire,Heroin/Morphine,5,2019
East Dunbartonshire,Methadone,5,2019
East Dunbartonshire,"Heroin/morphine, methadone or bupren-orphine",6,2019
East Dunbartonshire,Codeine,0,2019
East Dunbartonshire,Dihydro-codeine,4,2019
East Dunbartonshire,Any opiate or opioid,7,2019
East Dunbartonshire,Any Benzodiazepine,4,2019
East Dunbartonshire,Any Prescribable Benzodiazepine,0,2019
East Dunbartonshire,Diazepam,0,2019
East Dunbartonshire,Any Street Benzodiazepine,4,2019
East Dunbartonshire,Etizolam,4,2019
East Dunbartonshire,Gabapentin and/or Pregabalin,4,2019
East Dunbartonshire,Cocaine,1,2019
East Dunbartonshire,Ecstasy,0,2019
East Dunbartonshire,Amphetamines,0,2019
East Dunbartonshire,Alcohol,1,2019
East Lothian,All drug-related deaths,18,2019
East Lothian,Heroin/Morphine,10,2019
East Lothian,Methadone,9,2019
East Lothian,"Heroin/morphine, methadone or bupren-orphine",14,2019
East Lothian,Codeine,2,2019
East Lothian,Dihydro-codeine,3,2019
East Lothian,Any opiate or opioid,15,2019
East Lothian,Any Benzodiazepine,15,2019
East Lothian,Any Prescribable Benzodiazepine,13,2019
East Lothian,Diazepam,13,2019
East Lothian,Any Street Benzodiazepine,7,2019
East Lothian,Etizolam,6,2019
East Lothian,Gabapentin and/or Pregabalin,7,2019
East Lothian,Cocaine,3,2019
East Lothian,Ecstasy,0,2019
East Lothian,Amphetamines,3,2019
East Lothian,Alcohol,4,2019
East Renfrewshire,All drug-related deaths,8,2019
East Renfrewshire,Heroin/Morphine,3,2019
East Renfrewshire,Methadone,3,2019
East Renfrewshire,"Heroin/morphine, methadone or bupren-orphine",4,2019
East Renfrewshire,Codeine,0,2019
East Renfrewshire,Dihydro-codeine,1,2019
East Renfrewshire,Any opiate or opioid,6,2019
East Renfrewshire,Any Benzodiazepine,3,2019
East Renfrewshire,Any Prescribable Benzodiazepine,0,2019
East Renfrewshire,Diazepam,0,2019
East Renfrewshire,Any Street Benzodiazepine,3,2019
East Renfrewshire,Etizolam,3,2019
East Renfrewshire,Gabapentin and/or Pregabalin,0,2019
East Renfrewshire,Cocaine,2,2019
East Renfrewshire,Ecstasy,0,2019
East Renfrewshire,Amphetamines,0,2019
East Renfrewshire,Alcohol,2,2019
Falkirk,All drug-related deaths,41,2019
Falkirk,Heroin/Morphine,26,2019
Falkirk,Methadone,21,2019
Falkirk,"Heroin/morphine, methadone or bupren-orphine",33,2019
Falkirk,Codeine,2,2019
Falkirk,Dihydro-codeine,2,2019
Falkirk,Any opiate or opioid,37,2019
Falkirk,Any Benzodiazepine,35,2019
Falkirk,Any Prescribable Benzodiazepine,13,2019
Falkirk,Diazepam,13,2019
Falkirk,Any Street Benzodiazepine,33,2019
Falkirk,Etizolam,27,2019
Falkirk,Gabapentin and/or Pregabalin,25,2019
Falkirk,Cocaine,12,2019
Falkirk,Ecstasy,0,2019
Falkirk,Amphetamines,3,2019
Falkirk,Alcohol,4,2019
Fife,All drug-related deaths,81,2019
Fife,Heroin/Morphine,38,2019
Fife,Methadone,40,2019
Fife,"Heroin/morphine, methadone or bupren-orphine",61,2019
Fife,Codeine,11,2019
Fife,Dihydro-codeine,6,2019
Fife,Any opiate or opioid,71,2019
Fife,Any Benzodiazepine,54,2019
Fife,Any Prescribable Benzodiazepine,22,2019
Fife,Diazepam,20,2019
Fife,Any Street Benzodiazepine,47,2019
Fife,Etizolam,40,2019
Fife,Gabapentin and/or Pregabalin,42,2019
Fife,Cocaine,15,2019
Fife,Ecstasy,4,2019
Fife,Amphetamines,9,2019
Fife,Alcohol,9,2019
Glasgow City,All drug-related deaths,279,2019
Glasgow City,Heroin/Morphine,148,2019
Glasgow City,Methadone,136,2019
Glasgow City,"Heroin/morphine, methadone or bupren-orphine",225,2019
Glasgow City,Codeine,4,2019
Glasgow City,Dihydro-codeine,23,2019
Glasgow City,Any opiate or opioid,245,2019
Glasgow City,Any Benzodiazepine,218,2019
Glasgow City,Any Prescribable Benzodiazepine,6,2019
Glasgow City,Diazepam,3,2019
Glasgow City,Any Street Benzodiazepine,217,2019
Glasgow City,Etizolam,214,2019
Glasgow City,Gabapentin and/or Pregabalin,72,2019
Glasgow City,Cocaine,74,2019
Glasgow City,Ecstasy,1,2019
Glasgow City,Amphetamines,7,2019
Glasgow City,Alcohol,24,2019
Highland,All drug-related deaths,11,2019
Highland,Heroin/Morphine,4,2019
Highland,Methadone,3,2019
Highland,"Heroin/morphine, methadone or bupren-orphine",7,2019
Highland,Codeine,1,2019
Highland,Dihydro-codeine,1,2019
Highland,Any opiate or opioid,10,2019
Highland,Any Benzodiazepine,1,2019
Highland,Any Prescribable Benzodiazepine,1,2019
Highland,Diazepam,1,2019
Highland,Any Street Benzodiazepine,1,2019
Highland,Etizolam,0,2019
Highland,Gabapentin and/or Pregabalin,0,2019
Highland,Cocaine,0,2019
Highland,Ecstasy,0,2019
Highland,Amphetamines,0,2019
Highland,Alcohol,2,2019
Inverclyde,All drug-related deaths,33,2019
Inverclyde,Heroin/Morphine,13,2019
Inverclyde,Methadone,16,2019
Inverclyde,"Heroin/morphine, methadone or bupren-orphine",26,2019
Inverclyde,Codeine,0,2019
Inverclyde,Dihydro-codeine,3,2019
Inverclyde,Any opiate or opioid,29,2019
Inverclyde,Any Benzodiazepine,24,2019
Inverclyde,Any Prescribable Benzodiazepine,2,2019
Inverclyde,Diazepam,1,2019
Inverclyde,Any Street Benzodiazepine,24,2019
Inverclyde,Etizolam,23,2019
Inverclyde,Gabapentin and/or Pregabalin,12,2019
Inverclyde,Cocaine,11,2019
Inverclyde,Ecstasy,0,2019
Inverclyde,Amphetamines,1,2019
Inverclyde,Alcohol,5,2019
Midlothian,All drug-related deaths,18,2019
Midlothian,Heroin/Morphine,7,2019
Midlothian,Methadone,8,2019
Midlothian,"Heroin/morphine, methadone or bupren-orphine",14,2019
Midlothian,Codeine,2,2019
Midlothian,Dihydro-codeine,0,2019
Midlothian,Any opiate or opioid,16,2019
Midlothian,Any Benzodiazepine,13,2019
Midlothian,Any Prescribable Benzodiazepine,2,2019
Midlothian,Diazepam,2,2019
Midlothian,Any Street Benzodiazepine,12,2019
Midlothian,Etizolam,10,2019
Midlothian,Gabapentin and/or Pregabalin,10,2019
Midlothian,Cocaine,5,2019
Midlothian,Ecstasy,0,2019
Midlothian,Amphetamines,1,2019
Midlothian,Alcohol,1,2019
Moray,All drug-related deaths,12,2019
Moray,Heroin/Morphine,7,2019
Moray,Methadone,3,2019
Moray,"Heroin/morphine, methadone or bupren-orphine",7,2019
Moray,Codeine,0,2019
Moray,Dihydro-codeine,3,2019
Moray,Any opiate or opioid,9,2019
Moray,Any Benzodiazepine,4,2019
Moray,Any Prescribable Benzodiazepine,4,2019
Moray,Diazepam,4,2019
Moray,Any Street Benzodiazepine,2,2019
Moray,Etizolam,1,2019
Moray,Gabapentin and/or Pregabalin,4,2019
Moray,Cocaine,4,2019
Moray,Ecstasy,1,2019
Moray,Amphetamines,1,2019
Moray,Alcohol,1,2019
Eilean Siar,All drug-related deaths,0,2019
Eilean Siar,Heroin/Morphine,0,2019
Eilean Siar,Methadone,0,2019
Eilean Siar,"Heroin/morphine, methadone or bupren-orphine",0,2019
Eilean Siar,Codeine,0,2019
Eilean Siar,Dihydro-codeine,0,2019
Eilean Siar,Any opiate or opioid,0,2019
Eilean Siar,Any Benzodiazepine,0,2019
Eilean Siar,Any Prescribable Benzodiazepine,0,2019
Eilean Siar,Diazepam,0,2019
Eilean Siar,Any Street Benzodiazepine,0,2019
Eilean Siar,Etizolam,0,2019
Eilean Siar,Gabapentin and/or Pregabalin,0,2019
Eilean Siar,Cocaine,0,2019
Eilean Siar,Ecstasy,0,2019
Eilean Siar,Amphetamines,0,2019
Eilean Siar,Alcohol,0,2019
North Ayrshire,All drug-related deaths,41,2019
North Ayrshire,Heroin/Morphine,22,2019
North Ayrshire,Methadone,21,2019
North Ayrshire,"Heroin/morphine, methadone or bupren-orphine",37,2019
North Ayrshire,Codeine,0,2019
North Ayrshire,Dihydro-codeine,4,2019
North Ayrshire,Any opiate or opioid,39,2019
North Ayrshire,Any Benzodiazepine,31,2019
North Ayrshire,Any Prescribable Benzodiazepine,0,2019
North Ayrshire,Diazepam,0,2019
North Ayrshire,Any Street Benzodiazepine,31,2019
North Ayrshire,Etizolam,30,2019
North Ayrshire,Gabapentin and/or Pregabalin,15,2019
North Ayrshire,Cocaine,10,2019
North Ayrshire,Ecstasy,0,2019
North Ayrshire,Amphetamines,1,2019
North Ayrshire,Alcohol,1,2019
North Lanarkshire,All drug-related deaths,95,2019
North Lanarkshire,Heroin/Morphine,48,2019
North Lanarkshire,Methadone,36,2019
North Lanarkshire,"Heroin/morphine, methadone or bupren-orphine",71,2019
North Lanarkshire,Codeine,3,2019
North Lanarkshire,Dihydro-codeine,6,2019
North Lanarkshire,Any opiate or opioid,78,2019
North Lanarkshire,Any Benzodiazepine,62,2019
North Lanarkshire,Any Prescribable Benzodiazepine,4,2019
North Lanarkshire,Diazepam,1,2019
North Lanarkshire,Any Street Benzodiazepine,61,2019
North Lanarkshire,Etizolam,59,2019
North Lanarkshire,Gabapentin and/or Pregabalin,26,2019
North Lanarkshire,Cocaine,27,2019
North Lanarkshire,Ecstasy,2,2019
North Lanarkshire,Amphetamines,0,2019
North Lanarkshire,Alcohol,8,2019
Orkney Islands,All drug-related deaths,1,2019
Orkney Islands,Heroin/Morphine,0,2019
Orkney Islands,Methadone,0,2019
Orkney Islands,"Heroin/morphine, methadone or bupren-orphine",0,2019
Orkney Islands,Codeine,0,2019
Orkney Islands,Dihydro-codeine,1,2019
Orkney Islands,Any opiate or opioid,1,2019
Orkney Islands,Any Benzodiazepine,0,2019
Orkney Islands,Any Prescribable Benzodiazepine,0,2019
Orkney Islands,Diazepam,0,2019
Orkney Islands,Any Street Benzodiazepine,0,2019
Orkney Islands,Etizolam,0,2019
Orkney Islands,Gabapentin and/or Pregabalin,1,2019
Orkney Islands,Cocaine,0,2019
Orkney Islands,Ecstasy,0,2019
Orkney Islands,Amphetamines,0,2019
Orkney Islands,Alcohol,0,2019
Perth and Kinross,All drug-related deaths,25,2019
Perth and Kinross,Heroin/Morphine,17,2019
Perth and Kinross,Methadone,11,2019
Perth and Kinross,"Heroin/morphine, methadone or bupren-orphine",22,2019
Perth and Kinross,Codeine,2,2019
Perth and Kinross,Dihydro-codeine,2,2019
Perth and Kinross,Any opiate or opioid,24,2019
Perth and Kinross,Any Benzodiazepine,19,2019
Perth and Kinross,Any Prescribable Benzodiazepine,7,2019
Perth and Kinross,Diazepam,7,2019
Perth and Kinross,Any Street Benzodiazepine,17,2019
Perth and Kinross,Etizolam,15,2019
Perth and Kinross,Gabapentin and/or Pregabalin,8,2019
Perth and Kinross,Cocaine,8,2019
Perth and Kinross,Ecstasy,0,2019
Perth and Kinross,Amphetamines,0,2019
Perth and Kinross,Alcohol,7,2019
Renfrewshire,All drug-related deaths,45,2019
Renfrewshire,Heroin/Morphine,21,2019
Renfrewshire,Methadone,20,2019
Renfrewshire,"Heroin/morphine, methadone or bupren-orphine",37,2019
Renfrewshire,Codeine,1,2019
Renfrewshire,Dihydro-codeine,5,2019
Renfrewshire,Any opiate or opioid,41,2019
Renfrewshire,Any Benzodiazepine,38,2019
Renfrewshire,Any Prescribable Benzodiazepine,2,2019
Renfrewshire,Diazepam,1,2019
Renfrewshire,Any Street Benzodiazepine,38,2019
Renfrewshire,Etizolam,38,2019
Renfrewshire,Gabapentin and/or Pregabalin,13,2019
Renfrewshire,Cocaine,16,2019
Renfrewshire,Ecstasy,4,2019
Renfrewshire,Amphetamines,1,2019
Renfrewshire,Alcohol,3,2019
Scottish Borders,All drug-related deaths,16,2019
Scottish Borders,Heroin/Morphine,4,2019
Scottish Borders,Methadone,3,2019
Scottish Borders,"Heroin/morphine, methadone or bupren-orphine",7,2019
Scottish Borders,Codeine,0,2019
Scottish Borders,Dihydro-codeine,3,2019
Scottish Borders,Any opiate or opioid,10,2019
Scottish Borders,Any Benzodiazepine,10,2019
Scottish Borders,Any Prescribable Benzodiazepine,5,2019
Scottish Borders,Diazepam,5,2019
Scottish Borders,Any Street Benzodiazepine,8,2019
Scottish Borders,Etizolam,7,2019
Scottish Borders,Gabapentin and/or Pregabalin,6,2019
Scottish Borders,Cocaine,1,2019
Scottish Borders,Ecstasy,2,2019
Scottish Borders,Amphetamines,2,2019
Scottish Borders,Alcohol,3,2019
Shetland Islands,All drug-related deaths,2,2019
Shetland Islands,Heroin/Morphine,1,2019
Shetland Islands,Methadone,1,2019
Shetland Islands,"Heroin/morphine, methadone or bupren-orphine",2,2019
Shetland Islands,Codeine,0,2019
Shetland Islands,Dihydro-codeine,0,2019
Shetland Islands,Any opiate or opioid,2,2019
Shetland Islands,Any Benzodiazepine,1,2019
Shetland Islands,Any Prescribable Benzodiazepine,0,2019
Shetland Islands,Diazepam,0,2019
Shetland Islands,Any Street Benzodiazepine,1,2019
Shetland Islands,Etizolam,1,2019
Shetland Islands,Gabapentin and/or Pregabalin,0,2019
Shetland Islands,Cocaine,0,2019
Shetland Islands,Ecstasy,0,2019
Shetland Islands,Amphetamines,0,2019
Shetland Islands,Alcohol,0,2019
South Ayrshire,All drug-related deaths,26,2019
South Ayrshire,Heroin/Morphine,16,2019
South Ayrshire,Methadone,8,2019
South Ayrshire,"Heroin/morphine, methadone or bupren-orphine",17,2019
South Ayrshire,Codeine,0,2019
South Ayrshire,Dihydro-codeine,2,2019
South Ayrshire,Any opiate or opioid,22,2019
South Ayrshire,Any Benzodiazepine,16,2019
South Ayrshire,Any Prescribable Benzodiazepine,2,2019
South Ayrshire,Diazepam,0,2019
South Ayrshire,Any Street Benzodiazepine,15,2019
South Ayrshire,Etizolam,12,2019
South Ayrshire,Gabapentin and/or Pregabalin,10,2019
South Ayrshire,Cocaine,5,2019
South Ayrshire,Ecstasy,0,2019
South Ayrshire,Amphetamines,0,2019
South Ayrshire,Alcohol,2,2019
South Lanarkshire,All drug-related deaths,68,2019
South Lanarkshire,Heroin/Morphine,35,2019
South Lanarkshire,Methadone,28,2019
South Lanarkshire,"Heroin/morphine, methadone or bupren-orphine",51,2019
South Lanarkshire,Codeine,5,2019
South Lanarkshire,Dihydro-codeine,2,2019
South Lanarkshire,Any opiate or opioid,59,2019
South Lanarkshire,Any Benzodiazepine,44,2019
South Lanarkshire,Any Prescribable Benzodiazepine,3,2019
South Lanarkshire,Diazepam,2,2019
South Lanarkshire,Any Street Benzodiazepine,43,2019
South Lanarkshire,Etizolam,42,2019
South Lanarkshire,Gabapentin and/or Pregabalin,15,2019
South Lanarkshire,Cocaine,21,2019
South Lanarkshire,Ecstasy,4,2019
South Lanarkshire,Amphetamines,2,2019
South Lanarkshire,Alcohol,5,2019
Stirling,All drug-related deaths,19,2019
Stirling,Heroin/Morphine,13,2019
Stirling,Methadone,9,2019
Stirling,"Heroin/morphine, methadone or bupren-orphine",16,2019
Stirling,Codeine,3,2019
Stirling,Dihydro-codeine,0,2019
Stirling,Any opiate or opioid,17,2019
Stirling,Any Benzodiazepine,17,2019
Stirling,Any Prescribable Benzodiazepine,3,2019
Stirling,Diazepam,3,2019
Stirling,Any Street Benzodiazepine,16,2019
Stirling,Etizolam,16,2019
Stirling,Gabapentin and/or Pregabalin,6,2019
Stirling,Cocaine,5,2019
Stirling,Ecstasy,0,2019
Stirling,Amphetamines,1,2019
Stirling,Alcohol,1,2019
West Dunbartonshire,All drug-related deaths,32,2019
West Dunbartonshire,Heroin/Morphine,8,2019
West Dunbartonshire,Methadone,11,2019
West Dunbartonshire,"Heroin/morphine, methadone or bupren-orphine",17,2019
West Dunbartonshire,Codeine,0,2019
West Dunbartonshire,Dihydro-codeine,3,2019
West Dunbartonshire,Any opiate or opioid,21,2019
West Dunbartonshire,Any Benzodiazepine,19,2019
West Dunbartonshire,Any Prescribable Benzodiazepine,1,2019
West Dunbartonshire,Diazepam,0,2019
West Dunbartonshire,Any Street Benzodiazepine,19,2019
West Dunbartonshire,Etizolam,18,2019
West Dunbartonshire,Gabapentin and/or Pregabalin,10,2019
West Dunbartonshire,Cocaine,3,2019
West Dunbartonshire,Ecstasy,1,2019
West Dunbartonshire,Amphetamines,2,2019
West Dunbartonshire,Alcohol,4,2019
West Lothian,All drug-related deaths,23,2019
West Lothian,Heroin/Morphine,11,2019
West Lothian,Methadone,7,2019
West Lothian,"Heroin/morphine, methadone or bupren-orphine",14,2019
West Lothian,Codeine,0,2019
West Lothian,Dihydro-codeine,5,2019
West Lothian,Any opiate or opioid,17,2019
West Lothian,Any Benzodiazepine,15,2019
West Lothian,Any Prescribable Benzodiazepine,6,2019
West Lothian,Diazepam,6,2019
West Lothian,Any Street Benzodiazepine,12,2019
West Lothian,Etizolam,10,2019
West Lothian,Gabapentin and/or Pregabalin,10,2019
West Lothian,Cocaine,9,2019
West Lothian,Ecstasy,2,2019
West Lothian,Amphetamines,3,2019
West Lothian,Alcohol,2,2019
